Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 01:01:38.497000,LEC,0 days 00:01:38.271000,1.0,1.0,,,,0 days 00:00:41.549000,0 days 00:00:23.635000,,0 days 01:01:15.049000,0 days 01:01:38.589000,232.0,252.0,278.0,255.0,False,SOFT,4.0,False,0 days 00:59:59.911000,2024-03-02 15:03:42.342,2.0,False
0 days 01:03:15.359000,LEC,0 days 00:01:36.862000,2.0,1.0,,,0 days 00:00:31.166000,0 days 00:00:41.864000,0 days 00:00:23.832000,0 days 01:02:09.642000,0 days 01:02:51.506000,0 days 01:03:15.338000,,240.0,277.0,293.0,True,SOFT,5.0,False,0 days 01:01:38.497000,2024-03-02 15:05:20.928,2.0,False
0 days 01:04:53.421000,LEC,0 days 00:01:38.062000,3.0,1.0,,,0 days 00:00:31.223000,0 days 00:00:42.856000,0 days 00:00:23.983000,0 days 01:03:46.561000,0 days 01:04:29.417000,0 days 01:04:53.400000,234.0,256.0,283.0,296.0,False,SOFT,6.0,False,0 days 01:03:15.359000,2024-03-02 15:06:57.790,3.0,False
0 days 01:08:09.304000,LEC,0 days 00:01:38.131000,5.0,1.0,,,0 days 00:00:31.192000,0 days 00:00:42.872000,0 days 00:00:24.067000,0 days 01:07:02.344000,0 days 01:07:45.216000,0 days 01:08:09.283000,232.0,242.0,283.0,298.0,False,SOFT,8.0,False,0 days 01:06:31.173000,2024-03-02 15:10:13.604,3.0,False
0 days 01:09:47.086000,LEC,0 days 00:01:37.782000,6.0,1.0,,,0 days 00:00:30.936000,0 days 00:00:42.751000,0 days 00:00:24.095000,0 days 01:08:40.219000,0 days 01:09:22.970000,0 days 01:09:47.065000,230.0,242.0,283.0,312.0,False,SOFT,9.0,False,0 days 01:08:09.304000,2024-03-02 15:11:51.735,3.0,False
0 days 01:11:26.043000,LEC,0 days 00:01:38.957000,7.0,1.0,,,0 days 00:00:31.008000,0 days 00:00:43.761000,0 days 00:00:24.188000,0 days 01:10:18.073000,0 days 01:11:01.834000,0 days 01:11:26.022000,231.0,246.0,285.0,310.0,False,SOFT,10.0,False,0 days 01:09:47.086000,2024-03-02 15:13:29.517,4.0,False
0 days 01:13:04.179000,LEC,0 days 00:01:38.136000,8.0,1.0,,,0 days 00:00:31.200000,0 days 00:00:42.753000,0 days 00:00:24.183000,0 days 01:11:57.222000,0 days 01:12:39.975000,0 days 01:13:04.158000,232.0,258.0,284.0,316.0,False,SOFT,11.0,False,0 days 01:11:26.043000,2024-03-02 15:15:08.474,4.0,False
0 days 01:14:42.023000,LEC,0 days 00:01:37.844000,9.0,1.0,,,0 days 00:00:31.147000,0 days 00:00:42.533000,0 days 00:00:24.164000,0 days 01:13:35.305000,0 days 01:14:17.838000,0 days 01:14:42.002000,229.0,258.0,283.0,314.0,False,SOFT,12.0,False,0 days 01:13:04.179000,2024-03-02 15:16:46.610,4.0,False
0 days 01:16:19.907000,LEC,0 days 00:01:37.884000,10.0,1.0,,,0 days 00:00:30.988000,0 days 00:00:42.534000,0 days 00:00:24.362000,0 days 01:15:12.990000,0 days 01:15:55.524000,0 days 01:16:19.886000,230.0,254.0,279.0,316.0,False,SOFT,13.0,False,0 days 01:14:42.023000,2024-03-02 15:18:24.454,4.0,False
0 days 01:18:01.644000,LEC,0 days 00:01:41.737000,11.0,1.0,,0 days 01:17:59.892000,0 days 00:00:32.241000,0 days 00:00:42.647000,0 days 00:00:26.849000,0 days 01:16:52.127000,0 days 01:17:34.774000,0 days 01:18:01.623000,229.0,255.0,,297.0,False,SOFT,14.0,False,0 days 01:16:19.907000,2024-03-02 15:20:02.338,6.0,False
0 days 01:19:59.115000,LEC,0 days 00:01:57.471000,12.0,2.0,0 days 01:18:23.940000,,0 days 00:00:51.178000,0 days 00:00:42.371000,0 days 00:00:23.922000,0 days 01:18:52.801000,0 days 01:19:35.172000,0 days 01:19:59.094000,234.0,257.0,283.0,220.0,False,HARD,1.0,True,0 days 01:18:01.644000,2024-03-02 15:21:44.075,13.0,False
0 days 01:21:35.547000,LEC,0 days 00:01:36.432000,13.0,2.0,,,0 days 00:00:30.580000,0 days 00:00:42.173000,0 days 00:00:23.679000,0 days 01:20:29.674000,0 days 01:21:11.847000,0 days 01:21:35.526000,235.0,254.0,282.0,314.0,True,HARD,2.0,True,0 days 01:19:59.115000,2024-03-02 15:23:41.546,9.0,False
0 days 01:23:12.303000,LEC,0 days 00:01:36.756000,14.0,2.0,,,0 days 00:00:30.787000,0 days 00:00:42.232000,0 days 00:00:23.737000,0 days 01:22:06.313000,0 days 01:22:48.545000,0 days 01:23:12.282000,236.0,247.0,282.0,305.0,False,HARD,3.0,True,0 days 01:21:35.547000,2024-03-02 15:25:17.978,8.0,False
0 days 01:24:49.116000,LEC,0 days 00:01:36.813000,15.0,2.0,,,0 days 00:00:30.831000,0 days 00:00:42.256000,0 days 00:00:23.726000,0 days 01:23:43.113000,0 days 01:24:25.369000,0 days 01:24:49.095000,,244.0,285.0,298.0,False,HARD,4.0,True,0 days 01:23:12.303000,2024-03-02 15:26:54.734,6.0,False
0 days 01:26:25.789000,LEC,0 days 00:01:36.673000,16.0,2.0,,,0 days 00:00:30.606000,0 days 00:00:42.320000,0 days 00:00:23.747000,0 days 01:25:19.701000,0 days 01:26:02.021000,0 days 01:26:25.768000,,259.0,285.0,320.0,False,HARD,5.0,True,0 days 01:24:49.116000,2024-03-02 15:28:31.547,4.0,False
0 days 01:28:03.091000,LEC,0 days 00:01:37.302000,17.0,2.0,,,0 days 00:00:31.109000,0 days 00:00:42.332000,0 days 00:00:23.861000,0 days 01:26:56.877000,0 days 01:27:39.209000,0 days 01:28:03.070000,233.0,246.0,279.0,318.0,False,HARD,6.0,True,0 days 01:26:25.789000,2024-03-02 15:30:08.220,5.0,False
0 days 01:29:40.529000,LEC,0 days 00:01:37.438000,18.0,2.0,,,0 days 00:00:31.180000,0 days 00:00:42.467000,0 days 00:00:23.791000,0 days 01:28:34.250000,0 days 01:29:16.717000,0 days 01:29:40.508000,,243.0,279.0,298.0,False,HARD,7.0,True,0 days 01:28:03.091000,2024-03-02 15:31:45.522,5.0,False
0 days 01:31:17.350000,LEC,0 days 00:01:36.821000,19.0,2.0,,,0 days 00:00:30.986000,0 days 00:00:42.030000,0 days 00:00:23.805000,0 days 01:30:11.494000,0 days 01:30:53.524000,0 days 01:31:17.329000,234.0,262.0,280.0,,False,HARD,8.0,True,0 days 01:29:40.529000,2024-03-02 15:33:22.960,5.0,False
0 days 01:32:54.144000,LEC,0 days 00:01:36.794000,20.0,2.0,,,0 days 00:00:30.839000,0 days 00:00:42.103000,0 days 00:00:23.852000,0 days 01:31:48.168000,0 days 01:32:30.271000,0 days 01:32:54.123000,,262.0,280.0,299.0,False,HARD,9.0,True,0 days 01:31:17.350000,2024-03-02 15:34:59.781,5.0,False
0 days 01:34:31.121000,LEC,0 days 00:01:36.977000,21.0,2.0,,,0 days 00:00:31.089000,0 days 00:00:42.091000,0 days 00:00:23.797000,0 days 01:33:25.212000,0 days 01:34:07.303000,0 days 01:34:31.100000,,258.0,280.0,300.0,False,HARD,10.0,True,0 days 01:32:54.144000,2024-03-02 15:36:36.575,5.0,False
0 days 01:36:07.917000,LEC,0 days 00:01:36.796000,22.0,2.0,,,0 days 00:00:30.994000,0 days 00:00:41.976000,0 days 00:00:23.826000,0 days 01:35:02.094000,0 days 01:35:44.070000,0 days 01:36:07.896000,,257.0,280.0,299.0,False,HARD,11.0,True,0 days 01:34:31.121000,2024-03-02 15:38:13.552,5.0,False
0 days 01:37:44.904000,LEC,0 days 00:01:36.987000,23.0,2.0,,,0 days 00:00:31.131000,0 days 00:00:41.941000,0 days 00:00:23.915000,0 days 01:36:39.027000,0 days 01:37:20.968000,0 days 01:37:44.883000,235.0,261.0,280.0,300.0,False,HARD,12.0,True,0 days 01:36:07.917000,2024-03-02 15:39:50.348,5.0,False
0 days 01:39:21.828000,LEC,0 days 00:01:36.924000,24.0,2.0,,,0 days 00:00:31.083000,0 days 00:00:41.904000,0 days 00:00:23.937000,0 days 01:38:15.966000,0 days 01:38:57.870000,0 days 01:39:21.807000,234.0,258.0,280.0,298.0,False,HARD,13.0,True,0 days 01:37:44.904000,2024-03-02 15:41:27.335,5.0,False
0 days 01:40:58.588000,LEC,0 days 00:01:36.760000,25.0,2.0,,,0 days 00:00:31.059000,0 days 00:00:41.828000,0 days 00:00:23.873000,0 days 01:39:52.866000,0 days 01:40:34.694000,0 days 01:40:58.567000,,259.0,280.0,299.0,False,HARD,14.0,True,0 days 01:39:21.828000,2024-03-02 15:43:04.259,5.0,False
0 days 01:42:35.398000,LEC,0 days 00:01:36.810000,26.0,2.0,,,0 days 00:00:30.991000,0 days 00:00:41.901000,0 days 00:00:23.918000,0 days 01:41:29.558000,0 days 01:42:11.459000,0 days 01:42:35.377000,,259.0,280.0,300.0,False,HARD,15.0,True,0 days 01:40:58.588000,2024-03-02 15:44:41.019,5.0,False
0 days 01:44:12.229000,LEC,0 days 00:01:36.831000,27.0,2.0,,,0 days 00:00:31.081000,0 days 00:00:41.881000,0 days 00:00:23.869000,0 days 01:43:06.458000,0 days 01:43:48.339000,0 days 01:44:12.208000,235.0,260.0,281.0,301.0,False,HARD,16.0,True,0 days 01:42:35.398000,2024-03-02 15:46:17.829,5.0,False
0 days 01:45:49.136000,LEC,0 days 00:01:36.907000,28.0,2.0,,,0 days 00:00:31.019000,0 days 00:00:41.971000,0 days 00:00:23.917000,0 days 01:44:43.227000,0 days 01:45:25.198000,0 days 01:45:49.115000,234.0,261.0,280.0,300.0,False,HARD,17.0,True,0 days 01:44:12.229000,2024-03-02 15:47:54.660,5.0,False
0 days 01:47:26.099000,LEC,0 days 00:01:36.963000,29.0,2.0,,,0 days 00:00:30.974000,0 days 00:00:42.065000,0 days 00:00:23.924000,0 days 01:46:20.089000,0 days 01:47:02.154000,0 days 01:47:26.078000,236.0,259.0,280.0,,False,HARD,18.0,True,0 days 01:45:49.136000,2024-03-02 15:49:31.567,5.0,False
0 days 01:49:03.257000,LEC,0 days 00:01:37.158000,30.0,2.0,,,0 days 00:00:31.134000,0 days 00:00:42.030000,0 days 00:00:23.994000,0 days 01:47:57.212000,0 days 01:48:39.242000,0 days 01:49:03.236000,235.0,260.0,281.0,301.0,False,HARD,19.0,True,0 days 01:47:26.099000,2024-03-02 15:51:08.530,5.0,False
0 days 01:50:40.288000,LEC,0 days 00:01:37.031000,31.0,2.0,,,0 days 00:00:30.999000,0 days 00:00:42.079000,0 days 00:00:23.953000,0 days 01:49:34.235000,0 days 01:50:16.314000,0 days 01:50:40.267000,236.0,260.0,279.0,300.0,False,HARD,20.0,True,0 days 01:49:03.257000,2024-03-02 15:52:45.688,4.0,False
0 days 01:52:17.229000,LEC,0 days 00:01:36.941000,32.0,2.0,,,0 days 00:00:31.153000,0 days 00:00:41.922000,0 days 00:00:23.866000,0 days 01:51:11.420000,0 days 01:51:53.342000,0 days 01:52:17.208000,233.0,259.0,279.0,294.0,False,HARD,21.0,True,0 days 01:50:40.288000,2024-03-02 15:54:22.719,4.0,False
0 days 01:53:53.970000,LEC,0 days 00:01:36.741000,33.0,2.0,,,0 days 00:00:30.990000,0 days 00:00:41.868000,0 days 00:00:23.883000,0 days 01:52:48.198000,0 days 01:53:30.066000,0 days 01:53:53.949000,237.0,261.0,279.0,298.0,False,HARD,22.0,True,0 days 01:52:17.229000,2024-03-02 15:55:59.660,4.0,False
0 days 01:55:33.584000,LEC,0 days 00:01:39.614000,34.0,2.0,,0 days 01:55:31.860000,0 days 00:00:31.219000,0 days 00:00:41.932000,0 days 00:00:26.463000,0 days 01:54:25.168000,0 days 01:55:07.100000,0 days 01:55:33.563000,,260.0,,296.0,False,HARD,23.0,True,0 days 01:53:53.970000,2024-03-02 15:57:36.401,4.0,False
0 days 01:57:29.750000,LEC,0 days 00:01:56.166000,35.0,3.0,0 days 01:55:55.941000,,0 days 00:00:51.681000,0 days 00:00:41.260000,0 days 00:00:23.225000,0 days 01:56:25.244000,0 days 01:57:06.504000,0 days 01:57:29.729000,235.0,265.0,289.0,219.0,False,HARD,1.0,True,0 days 01:55:33.584000,2024-03-02 15:59:16.015,6.0,False
0 days 01:59:03.840000,LEC,0 days 00:01:34.090000,36.0,3.0,,,0 days 00:00:30.063000,0 days 00:00:40.650000,0 days 00:00:23.377000,0 days 01:57:59.792000,0 days 01:58:40.442000,0 days 01:59:03.819000,238.0,262.0,281.0,318.0,True,HARD,2.0,True,0 days 01:57:29.750000,2024-03-02 16:01:12.181,5.0,False
0 days 02:00:38.737000,LEC,0 days 00:01:34.897000,37.0,3.0,,,0 days 00:00:30.611000,0 days 00:00:40.962000,0 days 00:00:23.324000,0 days 01:59:34.430000,0 days 02:00:15.392000,0 days 02:00:38.716000,235.0,256.0,281.0,293.0,False,HARD,3.0,True,0 days 01:59:03.840000,2024-03-02 16:02:46.271,5.0,False
0 days 02:02:13.520000,LEC,0 days 00:01:34.783000,38.0,3.0,,,0 days 00:00:30.550000,0 days 00:00:40.953000,0 days 00:00:23.280000,0 days 02:01:09.266000,0 days 02:01:50.219000,0 days 02:02:13.499000,236.0,256.0,283.0,298.0,False,HARD,4.0,True,0 days 02:00:38.737000,2024-03-02 16:04:21.168,5.0,False
0 days 02:03:48.607000,LEC,0 days 00:01:35.087000,39.0,3.0,,,0 days 00:00:30.604000,0 days 00:00:41.077000,0 days 00:00:23.406000,0 days 02:02:44.103000,0 days 02:03:25.180000,0 days 02:03:48.586000,,260.0,282.0,,False,HARD,5.0,True,0 days 02:02:13.520000,2024-03-02 16:05:55.951,5.0,False
0 days 02:05:23.466000,LEC,0 days 00:01:34.859000,40.0,3.0,,,0 days 00:00:30.507000,0 days 00:00:40.836000,0 days 00:00:23.516000,0 days 02:04:19.093000,0 days 02:04:59.929000,0 days 02:05:23.445000,237.0,267.0,283.0,299.0,False,HARD,6.0,True,0 days 02:03:48.607000,2024-03-02 16:07:31.038,5.0,False
0 days 02:06:58.494000,LEC,0 days 00:01:35.028000,41.0,3.0,,,0 days 00:00:30.539000,0 days 00:00:41.033000,0 days 00:00:23.456000,0 days 02:05:53.984000,0 days 02:06:35.017000,0 days 02:06:58.473000,236.0,264.0,284.0,,False,HARD,7.0,True,0 days 02:05:23.466000,2024-03-02 16:09:05.897,5.0,False
0 days 02:08:33.476000,LEC,0 days 00:01:34.982000,42.0,3.0,,,0 days 00:00:30.413000,0 days 00:00:41.067000,0 days 00:00:23.502000,0 days 02:07:28.886000,0 days 02:08:09.953000,0 days 02:08:33.455000,235.0,262.0,288.0,305.0,False,HARD,8.0,True,0 days 02:06:58.494000,2024-03-02 16:10:40.925,5.0,False
0 days 02:10:08.668000,LEC,0 days 00:01:35.192000,43.0,3.0,,,0 days 00:00:30.286000,0 days 00:00:41.367000,0 days 00:00:23.539000,0 days 02:09:03.741000,0 days 02:09:45.108000,0 days 02:10:08.647000,236.0,261.0,287.0,315.0,False,HARD,9.0,True,0 days 02:08:33.476000,2024-03-02 16:12:15.907,5.0,False
0 days 02:11:43.719000,LEC,0 days 00:01:35.051000,44.0,3.0,,,0 days 00:00:30.468000,0 days 00:00:41.124000,0 days 00:00:23.459000,0 days 02:10:39.115000,0 days 02:11:20.239000,0 days 02:11:43.698000,234.0,261.0,288.0,313.0,False,HARD,10.0,True,0 days 02:10:08.668000,2024-03-02 16:13:51.099,5.0,False
0 days 02:13:18.939000,LEC,0 days 00:01:35.220000,45.0,3.0,,,0 days 00:00:30.355000,0 days 00:00:41.281000,0 days 00:00:23.584000,0 days 02:12:14.053000,0 days 02:12:55.334000,0 days 02:13:18.918000,238.0,264.0,288.0,318.0,False,HARD,11.0,True,0 days 02:11:43.719000,2024-03-02 16:15:26.150,5.0,False
0 days 02:14:53.997000,LEC,0 days 00:01:35.058000,46.0,3.0,,,0 days 00:00:30.238000,0 days 00:00:41.400000,0 days 00:00:23.420000,0 days 02:13:49.156000,0 days 02:14:30.556000,0 days 02:14:53.976000,240.0,267.0,282.0,320.0,False,HARD,12.0,True,0 days 02:13:18.939000,2024-03-02 16:17:01.370,4.0,False
0 days 02:16:29.054000,LEC,0 days 00:01:35.057000,47.0,3.0,,,0 days 00:00:30.577000,0 days 00:00:41.115000,0 days 00:00:23.365000,0 days 02:15:24.553000,0 days 02:16:05.668000,0 days 02:16:29.033000,236.0,262.0,281.0,301.0,False,HARD,13.0,True,0 days 02:14:53.997000,2024-03-02 16:18:36.428,4.0,False
0 days 02:18:04.362000,LEC,0 days 00:01:35.308000,48.0,3.0,,,0 days 00:00:30.640000,0 days 00:00:41.183000,0 days 00:00:23.485000,0 days 02:16:59.673000,0 days 02:17:40.856000,0 days 02:18:04.341000,,262.0,281.0,295.0,False,HARD,14.0,True,0 days 02:16:29.054000,2024-03-02 16:20:11.485,4.0,False
0 days 02:19:39.664000,LEC,0 days 00:01:35.302000,49.0,3.0,,,0 days 00:00:30.689000,0 days 00:00:41.120000,0 days 00:00:23.493000,0 days 02:18:35.030000,0 days 02:19:16.150000,0 days 02:19:39.643000,238.0,265.0,281.0,298.0,False,HARD,15.0,True,0 days 02:18:04.362000,2024-03-02 16:21:46.793,4.0,False
0 days 02:21:15.047000,LEC,0 days 00:01:35.383000,50.0,3.0,,,0 days 00:00:30.639000,0 days 00:00:41.285000,0 days 00:00:23.459000,0 days 02:20:10.282000,0 days 02:20:51.567000,0 days 02:21:15.026000,,266.0,281.0,299.0,False,HARD,16.0,True,0 days 02:19:39.664000,2024-03-02 16:23:22.095,4.0,False
0 days 02:22:50.465000,LEC,0 days 00:01:35.418000,51.0,3.0,,,0 days 00:00:30.721000,0 days 00:00:41.116000,0 days 00:00:23.581000,0 days 02:21:45.747000,0 days 02:22:26.863000,0 days 02:22:50.444000,237.0,267.0,281.0,,False,HARD,17.0,True,0 days 02:21:15.047000,2024-03-02 16:24:57.478,4.0,False
0 days 02:24:25.859000,LEC,0 days 00:01:35.394000,52.0,3.0,,,0 days 00:00:30.693000,0 days 00:00:41.156000,0 days 00:00:23.545000,0 days 02:23:21.137000,0 days 02:24:02.293000,0 days 02:24:25.838000,238.0,265.0,280.0,298.0,False,HARD,18.0,True,0 days 02:22:50.465000,2024-03-02 16:26:32.896,4.0,False
0 days 02:26:01.339000,LEC,0 days 00:01:35.480000,53.0,3.0,,,0 days 00:00:30.777000,0 days 00:00:41.227000,0 days 00:00:23.476000,0 days 02:24:56.615000,0 days 02:25:37.842000,0 days 02:26:01.318000,239.0,265.0,281.0,299.0,False,HARD,19.0,True,0 days 02:24:25.859000,2024-03-02 16:28:08.290,4.0,False
0 days 02:27:36.604000,LEC,0 days 00:01:35.265000,54.0,3.0,,,0 days 00:00:30.700000,0 days 00:00:41.077000,0 days 00:00:23.488000,0 days 02:26:32.018000,0 days 02:27:13.095000,0 days 02:27:36.583000,238.0,266.0,281.0,301.0,False,HARD,20.0,True,0 days 02:26:01.339000,2024-03-02 16:29:43.770,4.0,False
0 days 02:29:12.389000,LEC,0 days 00:01:35.785000,55.0,3.0,,,0 days 00:00:30.857000,0 days 00:00:41.308000,0 days 00:00:23.620000,0 days 02:28:07.440000,0 days 02:28:48.748000,0 days 02:29:12.368000,237.0,267.0,281.0,299.0,False,HARD,21.0,True,0 days 02:27:36.604000,2024-03-02 16:31:19.035,4.0,False
0 days 02:30:48.313000,LEC,0 days 00:01:35.924000,56.0,3.0,,,0 days 00:00:30.744000,0 days 00:00:41.565000,0 days 00:00:23.615000,0 days 02:29:43.112000,0 days 02:30:24.677000,0 days 02:30:48.292000,238.0,266.0,281.0,,False,HARD,22.0,True,0 days 02:29:12.389000,2024-03-02 16:32:54.820,4.0,False
0 days 02:32:24.637000,LEC,0 days 00:01:36.324000,57.0,3.0,,,0 days 00:00:30.856000,0 days 00:00:41.655000,0 days 00:00:23.813000,0 days 02:31:19.148000,0 days 02:32:00.803000,0 days 02:32:24.616000,,262.0,265.0,,False,HARD,23.0,True,0 days 02:30:48.313000,2024-03-02 16:34:30.744,4.0,False
