Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:58:51.189000,OCO,0 days 00:01:49.927000,1.0,1.0,,,,0 days 00:00:45.069000,0 days 00:00:28.453000,,0 days 00:58:22.898000,0 days 00:58:51.368000,290.0,262.0,245.0,237.0,False,MEDIUM,1.0,True,0 days 00:57:01.006000,2024-09-22 12:03:57.137,13.0,False
0 days 01:00:31.594000,OCO,0 days 00:01:40.405000,2.0,1.0,,,0 days 00:00:29.520000,0 days 00:00:42.890000,0 days 00:00:27.995000,0 days 00:59:20.748000,0 days 01:00:03.638000,0 days 01:00:31.633000,299.0,271.0,248.0,276.0,True,MEDIUM,2.0,True,0 days 00:58:51.189000,2024-09-22 12:05:47.320,13.0,False
0 days 01:02:11.106000,OCO,0 days 00:01:39.512000,3.0,1.0,,,0 days 00:00:29.023000,0 days 00:00:42.682000,0 days 00:00:27.807000,0 days 01:01:00.656000,0 days 01:01:43.338000,0 days 01:02:11.145000,293.0,267.0,244.0,290.0,True,MEDIUM,3.0,True,0 days 01:00:31.594000,2024-09-22 12:07:27.725,13.0,False
0 days 01:03:50.193000,OCO,0 days 00:01:39.087000,4.0,1.0,,,0 days 00:00:29.059000,0 days 00:00:42.298000,0 days 00:00:27.730000,0 days 01:02:40.204000,0 days 01:03:22.502000,0 days 01:03:50.232000,302.0,266.0,247.0,287.0,True,MEDIUM,4.0,True,0 days 01:02:11.106000,2024-09-22 12:09:07.237,13.0,False
0 days 01:05:29.414000,OCO,0 days 00:01:39.221000,5.0,1.0,,,0 days 00:00:29.164000,0 days 00:00:42.282000,0 days 00:00:27.775000,0 days 01:04:19.396000,0 days 01:05:01.678000,0 days 01:05:29.453000,303.0,266.0,246.0,290.0,False,MEDIUM,5.0,True,0 days 01:03:50.193000,2024-09-22 12:10:46.324,13.0,False
0 days 01:07:08.711000,OCO,0 days 00:01:39.297000,6.0,1.0,,,0 days 00:00:29.154000,0 days 00:00:42.495000,0 days 00:00:27.648000,0 days 01:05:58.607000,0 days 01:06:41.102000,0 days 01:07:08.750000,,267.0,249.0,,False,MEDIUM,6.0,True,0 days 01:05:29.414000,2024-09-22 12:12:25.545,13.0,False
0 days 01:08:47.956000,OCO,0 days 00:01:39.245000,7.0,1.0,,,0 days 00:00:29.038000,0 days 00:00:42.421000,0 days 00:00:27.786000,0 days 01:07:37.788000,0 days 01:08:20.209000,0 days 01:08:47.995000,304.0,266.0,248.0,292.0,False,MEDIUM,7.0,True,0 days 01:07:08.711000,2024-09-22 12:14:04.842,13.0,False
0 days 01:10:26.955000,OCO,0 days 00:01:38.999000,8.0,1.0,,,0 days 00:00:29.083000,0 days 00:00:42.263000,0 days 00:00:27.653000,0 days 01:09:17.078000,0 days 01:09:59.341000,0 days 01:10:26.994000,,266.0,247.0,291.0,True,MEDIUM,8.0,True,0 days 01:08:47.956000,2024-09-22 12:15:44.087,13.0,False
0 days 01:12:06.366000,OCO,0 days 00:01:39.411000,9.0,1.0,,,0 days 00:00:29.239000,0 days 00:00:42.415000,0 days 00:00:27.757000,0 days 01:10:56.233000,0 days 01:11:38.648000,0 days 01:12:06.405000,290.0,259.0,245.0,292.0,False,MEDIUM,9.0,True,0 days 01:10:26.955000,2024-09-22 12:17:23.086,13.0,False
0 days 01:13:45.685000,OCO,0 days 00:01:39.319000,10.0,1.0,,,0 days 00:00:29.359000,0 days 00:00:42.253000,0 days 00:00:27.707000,0 days 01:12:35.764000,0 days 01:13:18.017000,0 days 01:13:45.724000,293.0,259.0,244.0,282.0,False,MEDIUM,10.0,True,0 days 01:12:06.366000,2024-09-22 12:19:02.497,13.0,False
0 days 01:15:24.851000,OCO,0 days 00:01:39.166000,11.0,1.0,,,0 days 00:00:29.228000,0 days 00:00:42.198000,0 days 00:00:27.740000,0 days 01:14:14.952000,0 days 01:14:57.150000,0 days 01:15:24.890000,292.0,258.0,245.0,,False,MEDIUM,11.0,True,0 days 01:13:45.685000,2024-09-22 12:20:41.816,13.0,False
0 days 01:17:04.127000,OCO,0 days 00:01:39.276000,12.0,1.0,,,0 days 00:00:29.257000,0 days 00:00:42.279000,0 days 00:00:27.740000,0 days 01:15:54.147000,0 days 01:16:36.426000,0 days 01:17:04.166000,,259.0,245.0,,False,MEDIUM,12.0,True,0 days 01:15:24.851000,2024-09-22 12:22:20.982,13.0,False
0 days 01:18:43.706000,OCO,0 days 00:01:39.579000,13.0,1.0,,,0 days 00:00:29.336000,0 days 00:00:42.428000,0 days 00:00:27.815000,0 days 01:17:33.502000,0 days 01:18:15.930000,0 days 01:18:43.745000,294.0,259.0,245.0,283.0,False,MEDIUM,13.0,True,0 days 01:17:04.127000,2024-09-22 12:24:00.258,12.0,False
0 days 01:20:23.141000,OCO,0 days 00:01:39.435000,14.0,1.0,,,0 days 00:00:29.233000,0 days 00:00:42.318000,0 days 00:00:27.884000,0 days 01:19:12.978000,0 days 01:19:55.296000,0 days 01:20:23.180000,292.0,259.0,246.0,280.0,False,MEDIUM,14.0,True,0 days 01:18:43.706000,2024-09-22 12:25:39.837,12.0,False
0 days 01:22:02.417000,OCO,0 days 00:01:39.276000,15.0,1.0,,,0 days 00:00:29.307000,0 days 00:00:42.206000,0 days 00:00:27.763000,0 days 01:20:52.487000,0 days 01:21:34.693000,0 days 01:22:02.456000,291.0,258.0,246.0,281.0,False,MEDIUM,15.0,True,0 days 01:20:23.141000,2024-09-22 12:27:19.272,12.0,False
0 days 01:23:41.885000,OCO,0 days 00:01:39.468000,16.0,1.0,,,0 days 00:00:29.286000,0 days 00:00:42.260000,0 days 00:00:27.922000,0 days 01:22:31.742000,0 days 01:23:14.002000,0 days 01:23:41.924000,,258.0,246.0,,False,MEDIUM,16.0,True,0 days 01:22:02.417000,2024-09-22 12:28:58.548,12.0,False
0 days 01:25:21.370000,OCO,0 days 00:01:39.485000,17.0,1.0,,,0 days 00:00:29.338000,0 days 00:00:42.229000,0 days 00:00:27.918000,0 days 01:24:11.262000,0 days 01:24:53.491000,0 days 01:25:21.409000,,258.0,246.0,,False,MEDIUM,17.0,True,0 days 01:23:41.885000,2024-09-22 12:30:38.016,12.0,False
0 days 01:27:01.274000,OCO,0 days 00:01:39.904000,18.0,1.0,,,0 days 00:00:29.363000,0 days 00:00:42.641000,0 days 00:00:27.900000,0 days 01:25:50.772000,0 days 01:26:33.413000,0 days 01:27:01.313000,,257.0,246.0,,False,MEDIUM,18.0,True,0 days 01:25:21.370000,2024-09-22 12:32:17.501,11.0,False
