Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 01:04:51.565000,VER,0 days 00:02:10.735000,1.0,1.0,,0 days 01:04:49.856000,,0 days 00:01:04.045000,0 days 00:00:31.458000,,0 days 01:04:20.107000,0 days 01:04:51.657000,278.0,214.0,,184.0,False,MEDIUM,1.0,True,0 days 01:02:40.422000,2024-04-07 05:03:42.056,1.0,False
0 days 01:33:22.689000,VER,,2.0,2.0,0 days 01:31:05.329000,,,0 days 00:00:56.617000,0 days 00:00:39.032000,,0 days 01:32:43.657000,0 days 01:33:22.813000,179.0,245.0,48.0,126.0,False,MEDIUM,2.0,False,0 days 01:30:58.774000,2024-04-07 05:32:00.408,1.0,False
0 days 01:36:15.508000,VER,,3.0,2.0,,,,0 days 00:00:42.768000,0 days 00:00:18.603000,,0 days 01:35:57.085000,0 days 01:36:15.756000,279.0,291.0,253.0,285.0,False,MEDIUM,3.0,False,0 days 01:33:22.689000,2024-04-07 05:34:24.323,1.0,False
0 days 01:37:51.980000,VER,0 days 00:01:36.472000,4.0,2.0,,,0 days 00:00:34.772000,0 days 00:00:43.042000,0 days 00:00:18.658000,0 days 01:36:50.280000,0 days 01:37:33.322000,0 days 01:37:51.980000,278.0,292.0,252.0,284.0,True,MEDIUM,4.0,False,0 days 01:36:15.508000,2024-04-07 05:37:17.142,1.0,False
0 days 01:39:28.417000,VER,0 days 00:01:36.437000,5.0,2.0,,,0 days 00:00:34.690000,0 days 00:00:43.035000,0 days 00:00:18.712000,0 days 01:38:26.670000,0 days 01:39:09.705000,0 days 01:39:28.417000,279.0,293.0,253.0,286.0,True,MEDIUM,5.0,False,0 days 01:37:51.980000,2024-04-07 05:38:53.614,1.0,False
0 days 01:41:05.272000,VER,0 days 00:01:36.855000,6.0,2.0,,,0 days 00:00:34.965000,0 days 00:00:43.196000,0 days 00:00:18.694000,0 days 01:40:03.382000,0 days 01:40:46.578000,0 days 01:41:05.272000,278.0,293.0,253.0,286.0,False,MEDIUM,6.0,False,0 days 01:39:28.417000,2024-04-07 05:40:30.051,1.0,False
0 days 01:42:42.242000,VER,0 days 00:01:36.970000,7.0,2.0,,,0 days 00:00:34.987000,0 days 00:00:43.300000,0 days 00:00:18.683000,0 days 01:41:40.259000,0 days 01:42:23.559000,0 days 01:42:42.242000,,293.0,253.0,284.0,False,MEDIUM,7.0,False,0 days 01:41:05.272000,2024-04-07 05:42:06.906,1.0,False
0 days 01:44:19.571000,VER,0 days 00:01:37.329000,8.0,2.0,,,0 days 00:00:35.112000,0 days 00:00:43.412000,0 days 00:00:18.805000,0 days 01:43:17.354000,0 days 01:44:00.766000,0 days 01:44:19.571000,,293.0,253.0,287.0,False,MEDIUM,8.0,False,0 days 01:42:42.242000,2024-04-07 05:43:43.876,1.0,False
0 days 01:45:56.749000,VER,0 days 00:01:37.178000,9.0,2.0,,,0 days 00:00:35.132000,0 days 00:00:43.298000,0 days 00:00:18.748000,0 days 01:44:54.703000,0 days 01:45:38.001000,0 days 01:45:56.749000,,293.0,252.0,288.0,False,MEDIUM,9.0,False,0 days 01:44:19.571000,2024-04-07 05:45:21.205,1.0,False
0 days 01:47:34.339000,VER,0 days 00:01:37.590000,10.0,2.0,,,0 days 00:00:35.450000,0 days 00:00:43.353000,0 days 00:00:18.787000,0 days 01:46:32.199000,0 days 01:47:15.552000,0 days 01:47:34.339000,277.0,292.0,252.0,286.0,False,MEDIUM,10.0,False,0 days 01:45:56.749000,2024-04-07 05:46:58.383,1.0,False
0 days 01:49:12.113000,VER,0 days 00:01:37.774000,11.0,2.0,,,0 days 00:00:35.320000,0 days 00:00:43.622000,0 days 00:00:18.832000,0 days 01:48:09.659000,0 days 01:48:53.281000,0 days 01:49:12.113000,276.0,293.0,252.0,287.0,False,MEDIUM,11.0,False,0 days 01:47:34.339000,2024-04-07 05:48:35.973,1.0,False
0 days 01:50:49.866000,VER,0 days 00:01:37.753000,12.0,2.0,,,0 days 00:00:35.415000,0 days 00:00:43.468000,0 days 00:00:18.870000,0 days 01:49:47.528000,0 days 01:50:30.996000,0 days 01:50:49.866000,278.0,292.0,252.0,285.0,False,MEDIUM,12.0,False,0 days 01:49:12.113000,2024-04-07 05:50:13.747,1.0,False
0 days 01:52:27.593000,VER,0 days 00:01:37.727000,13.0,2.0,,,0 days 00:00:35.365000,0 days 00:00:43.511000,0 days 00:00:18.851000,0 days 01:51:25.231000,0 days 01:52:08.742000,0 days 01:52:27.593000,,292.0,253.0,288.0,False,MEDIUM,13.0,False,0 days 01:50:49.866000,2024-04-07 05:51:51.500,1.0,False
0 days 01:54:05.503000,VER,0 days 00:01:37.910000,14.0,2.0,,,0 days 00:00:35.432000,0 days 00:00:43.612000,0 days 00:00:18.866000,0 days 01:53:03.025000,0 days 01:53:46.637000,0 days 01:54:05.503000,,291.0,253.0,286.0,False,MEDIUM,14.0,False,0 days 01:52:27.593000,2024-04-07 05:53:29.227,1.0,False
0 days 01:55:43.357000,VER,0 days 00:01:37.854000,15.0,2.0,,,0 days 00:00:35.465000,0 days 00:00:43.565000,0 days 00:00:18.824000,0 days 01:54:40.968000,0 days 01:55:24.533000,0 days 01:55:43.357000,,292.0,253.0,285.0,False,MEDIUM,15.0,False,0 days 01:54:05.503000,2024-04-07 05:55:07.137,1.0,False
