Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 01:13:34.222000,VER,0 days 00:01:39.161000,1.0,1.0,,,,0 days 00:00:49.176000,0 days 00:00:18.794000,,0 days 01:13:15.458000,0 days 01:13:34.423000,288.0,205.0,310.0,189.0,False,INTERMEDIATE,1.0,True,0 days 01:11:54.770000,2024-11-03 15:49:57.516,12.0,False
0 days 01:15:01.356000,VER,0 days 00:01:27.134000,2.0,1.0,,,0 days 00:00:21.981000,0 days 00:00:46.412000,0 days 00:00:18.741000,0 days 01:13:56.188000,0 days 01:14:42.600000,0 days 01:15:01.341000,300.0,218.0,307.0,248.0,True,INTERMEDIATE,2.0,True,0 days 01:13:34.222000,2024-11-03 15:51:36.968,10.0,False
0 days 01:16:27.596000,VER,0 days 00:01:26.240000,3.0,1.0,,,0 days 00:00:21.716000,0 days 00:00:45.980000,0 days 00:00:18.544000,0 days 01:15:23.057000,0 days 01:16:09.037000,0 days 01:16:27.581000,294.0,208.0,310.0,245.0,True,INTERMEDIATE,3.0,True,0 days 01:15:01.356000,2024-11-03 15:53:04.102,10.0,False
0 days 01:17:54.298000,VER,0 days 00:01:26.702000,4.0,1.0,,,0 days 00:00:22.151000,0 days 00:00:46.150000,0 days 00:00:18.401000,0 days 01:16:49.732000,0 days 01:17:35.882000,0 days 01:17:54.283000,287.0,201.0,312.0,229.0,False,INTERMEDIATE,4.0,True,0 days 01:16:27.596000,2024-11-03 15:54:30.342,10.0,False
0 days 01:19:19.692000,VER,0 days 00:01:25.394000,5.0,1.0,,,0 days 00:00:21.773000,0 days 00:00:45.180000,0 days 00:00:18.441000,0 days 01:18:16.056000,0 days 01:19:01.236000,0 days 01:19:19.677000,298.0,216.0,310.0,256.0,True,INTERMEDIATE,5.0,True,0 days 01:17:54.298000,2024-11-03 15:55:57.044,9.0,False
0 days 01:20:44.003000,VER,0 days 00:01:24.311000,6.0,1.0,,,0 days 00:00:21.513000,0 days 00:00:44.507000,0 days 00:00:18.291000,0 days 01:19:41.190000,0 days 01:20:25.697000,0 days 01:20:43.988000,305.0,223.0,301.0,258.0,True,INTERMEDIATE,6.0,True,0 days 01:19:19.692000,2024-11-03 15:57:22.438,8.0,False
0 days 01:22:08.345000,VER,0 days 00:01:24.342000,7.0,1.0,,,0 days 00:00:21.324000,0 days 00:00:44.661000,0 days 00:00:18.357000,0 days 01:21:05.312000,0 days 01:21:49.973000,0 days 01:22:08.330000,301.0,222.0,307.0,248.0,False,INTERMEDIATE,7.0,True,0 days 01:20:44.003000,2024-11-03 15:58:46.749,8.0,False
0 days 01:23:33.002000,VER,0 days 00:01:24.657000,8.0,1.0,,,0 days 00:00:21.307000,0 days 00:00:44.926000,0 days 00:00:18.424000,0 days 01:22:29.637000,0 days 01:23:14.563000,0 days 01:23:32.987000,300.0,213.0,311.0,257.0,False,INTERMEDIATE,8.0,True,0 days 01:22:08.345000,2024-11-03 16:00:11.091,8.0,False
0 days 01:24:57.780000,VER,0 days 00:01:24.778000,9.0,1.0,,,0 days 00:00:21.402000,0 days 00:00:45.080000,0 days 00:00:18.296000,0 days 01:23:54.389000,0 days 01:24:39.469000,0 days 01:24:57.765000,305.0,216.0,313.0,261.0,False,INTERMEDIATE,9.0,True,0 days 01:23:33.002000,2024-11-03 16:01:35.748,8.0,False
0 days 01:26:21.795000,VER,0 days 00:01:24.015000,10.0,1.0,,,0 days 00:00:21.208000,0 days 00:00:44.455000,0 days 00:00:18.352000,0 days 01:25:18.973000,0 days 01:26:03.428000,0 days 01:26:21.780000,304.0,213.0,310.0,282.0,True,INTERMEDIATE,10.0,True,0 days 01:24:57.780000,2024-11-03 16:03:00.526,7.0,False
0 days 01:27:45.951000,VER,0 days 00:01:24.156000,11.0,1.0,,,0 days 00:00:21.310000,0 days 00:00:44.612000,0 days 00:00:18.234000,0 days 01:26:43.090000,0 days 01:27:27.702000,0 days 01:27:45.936000,301.0,219.0,307.0,266.0,False,INTERMEDIATE,11.0,True,0 days 01:26:21.795000,2024-11-03 16:04:24.541,6.0,False
0 days 01:29:09.381000,VER,0 days 00:01:23.430000,12.0,1.0,,,0 days 00:00:21.074000,0 days 00:00:44.159000,0 days 00:00:18.197000,0 days 01:28:07.010000,0 days 01:28:51.169000,0 days 01:29:09.366000,302.0,224.0,308.0,264.0,True,INTERMEDIATE,12.0,True,0 days 01:27:45.951000,2024-11-03 16:05:48.697,6.0,False
0 days 01:30:33.893000,VER,0 days 00:01:24.512000,13.0,1.0,,,0 days 00:00:21.427000,0 days 00:00:44.654000,0 days 00:00:18.431000,0 days 01:29:30.793000,0 days 01:30:15.447000,0 days 01:30:33.878000,,211.0,309.0,272.0,False,INTERMEDIATE,13.0,True,0 days 01:29:09.381000,2024-11-03 16:07:12.127,6.0,False
0 days 01:31:58.684000,VER,0 days 00:01:24.791000,14.0,1.0,,,0 days 00:00:21.468000,0 days 00:00:45.052000,0 days 00:00:18.271000,0 days 01:30:55.346000,0 days 01:31:40.398000,0 days 01:31:58.669000,,218.0,307.0,265.0,False,INTERMEDIATE,14.0,True,0 days 01:30:33.893000,2024-11-03 16:08:36.639,6.0,False
0 days 01:33:23.353000,VER,0 days 00:01:24.669000,15.0,1.0,,,0 days 00:00:21.620000,0 days 00:00:44.775000,0 days 00:00:18.274000,0 days 01:32:20.289000,0 days 01:33:05.064000,0 days 01:33:23.338000,304.0,218.0,309.0,252.0,False,INTERMEDIATE,15.0,True,0 days 01:31:58.684000,2024-11-03 16:10:01.430,6.0,False
0 days 01:34:48.484000,VER,0 days 00:01:25.131000,16.0,1.0,,,0 days 00:00:21.616000,0 days 00:00:45.371000,0 days 00:00:18.144000,0 days 01:33:44.954000,0 days 01:34:30.325000,0 days 01:34:48.469000,296.0,221.0,311.0,248.0,False,INTERMEDIATE,16.0,True,0 days 01:33:23.353000,2024-11-03 16:11:26.099,6.0,False
